product_id,m5_item_id,date,demand,week,category
P05,HOUSEHOLD_1_083,2012-11-27,59,96,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-11-28,39,96,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-11-29,56,96,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-11-30,88,96,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-01,119,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-02,81,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-03,90,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-04,81,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-05,44,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-06,89,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-07,87,97,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-08,114,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-09,80,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-10,58,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-11,56,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-12,64,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-13,65,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-14,77,98,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-15,99,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-16,118,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-17,67,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-18,63,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-19,67,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-20,66,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-21,65,99,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-22,81,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-23,110,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-24,49,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-25,0,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-26,52,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-27,61,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-28,71,100,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-29,109,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-30,75,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2012-12-31,40,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-01,47,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-02,58,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-03,63,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-04,75,101,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-05,71,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-06,80,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-07,32,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-08,47,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-09,51,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-10,84,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-11,72,102,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-12,65,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-13,92,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-14,59,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-15,53,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-16,52,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-17,33,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-18,73,103,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-19,97,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-20,75,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-21,68,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-22,49,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-23,55,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-24,39,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-25,74,104,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-26,90,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-27,78,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-28,56,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-29,51,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-30,42,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-01-31,45,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-01,125,105,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-02,137,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-03,94,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-04,81,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-05,55,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-06,69,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-07,85,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-08,97,106,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-09,99,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-10,94,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-11,96,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-12,78,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-13,55,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-14,62,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-15,97,107,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-16,111,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-17,93,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-18,110,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-19,82,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-20,58,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-21,49,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-22,86,108,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-23,85,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-24,66,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-25,75,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-26,70,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-27,77,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-02-28,61,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-01,127,109,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-02,141,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-03,118,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-04,101,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-05,60,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-06,73,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-07,80,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-08,92,110,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-09,135,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-10,113,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-11,95,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-12,73,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-13,70,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-14,79,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-15,93,111,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-16,116,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-17,130,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-18,111,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-19,64,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-20,86,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-21,102,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-22,104,112,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-23,101,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-24,110,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-25,83,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-26,92,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-27,86,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-28,64,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-29,117,113,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-30,87,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-03-31,109,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-01,83,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-02,66,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-03,105,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-04,103,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-05,64,114,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-06,100,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-07,113,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-08,69,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-09,90,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-10,48,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-11,68,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-12,108,115,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-13,90,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-14,84,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-15,78,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-16,77,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-17,58,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-18,58,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-19,73,116,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-20,98,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-21,70,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-22,77,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-23,59,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-24,60,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-25,58,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-26,99,117,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-27,87,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-28,79,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-29,106,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-04-30,58,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-01,83,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-02,79,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-03,66,118,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-04,107,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-05,99,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-06,74,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-07,55,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-08,55,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-09,71,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-10,99,119,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-11,89,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-12,55,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-13,85,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-14,90,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-15,63,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-16,73,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-17,75,120,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-18,124,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-19,81,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-20,74,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-21,76,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-22,68,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-23,60,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-24,87,121,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-25,88,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-26,97,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-27,63,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-28,88,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-29,57,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-30,85,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-05-31,87,122,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-01,149,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-02,88,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-03,77,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-04,98,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-05,95,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-06,76,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-07,98,123,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-08,91,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-09,104,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-10,105,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-11,80,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-12,77,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-13,65,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-14,100,124,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-15,96,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-16,91,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-17,63,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-18,66,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-19,96,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-20,79,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-21,77,125,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-22,87,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-23,105,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-24,76,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-25,71,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-26,62,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-27,80,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-28,114,126,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-29,92,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-06-30,103,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-01,97,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-02,65,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-03,73,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-04,40,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-05,72,127,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-06,75,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-07,63,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-08,79,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-09,77,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-10,51,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-11,64,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-12,86,128,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-13,100,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-14,101,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-15,59,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-16,74,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-17,41,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-18,31,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-19,47,129,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-20,51,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-21,35,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-22,35,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-23,19,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-24,39,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-25,69,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-26,73,130,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-27,85,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-28,65,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-29,64,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-30,42,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-07-31,61,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-01,91,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-02,84,131,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-03,67,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-04,66,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-05,60,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-06,65,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-07,76,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-08,77,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-09,67,132,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-10,59,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-11,84,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-12,49,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-13,65,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-14,41,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-15,67,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-16,82,133,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-17,84,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-18,69,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-19,47,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-20,71,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-21,51,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-22,63,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-23,84,134,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-24,109,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-25,91,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-26,61,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-27,56,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-28,67,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-29,59,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-30,74,135,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-08-31,114,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-01,73,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-02,83,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-03,42,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-04,80,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-05,60,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-06,109,136,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-07,99,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-08,98,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-09,57,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-10,64,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-11,57,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-12,72,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-13,72,137,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-14,81,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-15,91,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-16,69,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-17,42,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-18,41,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-19,99,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-20,127,138,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-21,149,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-22,181,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-23,88,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-24,93,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-25,100,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-26,112,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-27,160,139,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-28,136,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-29,134,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-09-30,86,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-01,103,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-02,109,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-03,118,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-04,108,140,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-05,108,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-06,88,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-07,79,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-08,41,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-09,41,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-10,40,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-11,64,141,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-12,79,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-13,74,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-14,64,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-15,28,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-16,43,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-17,72,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-18,80,142,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-19,77,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-20,69,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-21,44,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-22,53,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-23,69,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-24,84,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-25,57,143,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-26,88,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-27,75,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-28,39,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-29,41,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-30,50,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-10-31,37,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-01,71,144,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-02,80,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-03,59,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-04,45,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-05,74,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-06,55,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-07,46,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-08,59,145,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-09,95,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-10,69,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-11,45,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-12,26,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-13,47,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-14,85,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-15,61,146,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-16,66,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-17,82,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-18,51,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-19,43,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-20,54,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-21,45,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-22,57,147,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-23,60,148,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-24,70,148,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-25,32,148,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-26,22,148,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-27,70,148,HOUSEHOLD
P05,HOUSEHOLD_1_083,2013-11-28,23,148,HOUSEHOLD
